id,name,rot_num,line_id,price,handicap,selection,home_team,away_team
1603971204,Over,52,4723998873,2.27,0.5,Mike Matheson (Points),Anaheim Ducks,Montreal Canadiens
1603971205,Under,53,4723998874,1.578,0.5,Mike Matheson (Points),Anaheim Ducks,Montreal Canadiens
1603971252,Over,52,4724007255,1.571,0.5,Nick Suzuki (Points),Anaheim Ducks,Montreal Canadiens
1603971253,Under,53,4724007256,2.47,0.5,Nick Suzuki (Points),Anaheim Ducks,Montreal Canadiens
1603971240,Over,52,4723430650,1.775,0.5,Patrik Laine (Points),Anaheim Ducks,Montreal Canadiens
1603971241,Under,53,4723430651,2.09,0.5,Patrik Laine (Points),Anaheim Ducks,Montreal Canadiens
1603971285,Over,52,4723982548,1.571,0.5,Cole Caufield (Points),Anaheim Ducks,Montreal Canadiens
1603971286,Under,53,4723982549,2.45,0.5,Cole Caufield (Points),Anaheim Ducks,Montreal Canadiens
1603971273,Over,52,4724007261,2.68,0.5,Kirby Dach (Points),Anaheim Ducks,Montreal Canadiens
1603971274,Under,53,4724007262,1.483,0.5,Kirby Dach (Points),Anaheim Ducks,Montreal Canadiens
1603971324,Over,52,4724007273,1.917,0.5,Juraj Slafkovsky (Points),Anaheim Ducks,Montreal Canadiens
1603971325,Under,53,4724007274,1.925,0.5,Juraj Slafkovsky (Points),Anaheim Ducks,Montreal Canadiens
1603971312,Over,52,4723963796,1.925,0.5,Mason McTavish (Points),Anaheim Ducks,Montreal Canadiens
1603971313,Under,53,4723963797,1.917,0.5,Mason McTavish (Points),Anaheim Ducks,Montreal Canadiens
1603971297,Over,52,4723983495,2.12,0.5,Trevor Zegras (Points),Anaheim Ducks,Montreal Canadiens
1603971298,Under,53,4723983496,1.671,0.5,Trevor Zegras (Points),Anaheim Ducks,Montreal Canadiens
1603971192,Over,52,4723998867,1.833,0.5,Ryan Strome (Points),Anaheim Ducks,Montreal Canadiens
1603971193,Under,53,4723998868,1.909,0.5,Ryan Strome (Points),Anaheim Ducks,Montreal Canadiens
1603971174,Over,52,4723982007,2.26,0.5,Alex Killorn (Points),Anaheim Ducks,Montreal Canadiens
1603971175,Under,53,4723982008,1.588,0.5,Alex Killorn (Points),Anaheim Ducks,Montreal Canadiens
1603989199,Over,52,4723997814,2.6,0.5,Cutter Gauthier (Points),Anaheim Ducks,Montreal Canadiens
1603989200,Under,53,4723997815,1.454,0.5,Cutter Gauthier (Points),Anaheim Ducks,Montreal Canadiens
1603989205,Over,52,4724007267,2.61,0.5,Alex Newhook (Points),Anaheim Ducks,Montreal Canadiens
1603989206,Under,53,4724007268,1.438,0.5,Alex Newhook (Points),Anaheim Ducks,Montreal Canadiens
1603971483,Over,58,4724087863,1.537,0.5,Wyatt Johnston (Points),Dallas Stars,Columbus Blue Jackets
1603971484,Under,59,4724087864,2.36,0.5,Wyatt Johnston (Points),Dallas Stars,Columbus Blue Jackets
1603971471,Over,58,4724087855,2.54,0.5,Cole Sillinger (Points),Dallas Stars,Columbus Blue Jackets
1603971472,Under,59,4724087856,1.465,0.5,Cole Sillinger (Points),Dallas Stars,Columbus Blue Jackets
1603971459,Over,58,4724087847,2.14,0.5,Kent Johnson (Points),Dallas Stars,Columbus Blue Jackets
1603971460,Under,59,4724087848,1.657,0.5,Kent Johnson (Points),Dallas Stars,Columbus Blue Jackets
1603971520,Under,59,4724087890,1.757,0.5,Dmitri Voronkov (Points),Dallas Stars,Columbus Blue Jackets
1603971519,Over,58,4724087889,2.12,0.5,Dmitri Voronkov (Points),Dallas Stars,Columbus Blue Jackets
1603971507,Over,58,4724087881,1.833,0.5,Kirill Marchenko (Points),Dallas Stars,Columbus Blue Jackets
1603971508,Under,59,4724087882,2.02,0.5,Kirill Marchenko (Points),Dallas Stars,Columbus Blue Jackets
1603971495,Over,58,4724185252,2.55,0.5,Logan Stankoven (Points),Dallas Stars,Columbus Blue Jackets
1603971496,Under,59,4724185253,1.467,0.5,Logan Stankoven (Points),Dallas Stars,Columbus Blue Jackets
1603971552,Over,54,4724175526,2.19,0.5,Chris Kreider (Points),New York Rangers,Vegas Golden Knights
1603971553,Under,55,4724175527,1.609,0.5,Chris Kreider (Points),New York Rangers,Vegas Golden Knights
1603971540,Over,54,4724083271,2.71,0.5,Alex Pietrangelo (Points),New York Rangers,Vegas Golden Knights
1603971541,Under,55,4724083272,1.469,0.5,Alex Pietrangelo (Points),New York Rangers,Vegas Golden Knights
1603971531,Over,58,4724087897,1.952,0.5,Adam Fantilli (Points),Dallas Stars,Columbus Blue Jackets
1603971532,Under,59,4724087898,1.793,0.5,Adam Fantilli (Points),Dallas Stars,Columbus Blue Jackets
1603971573,Over,54,4724185456,1.427,0.5,Mark Stone (Points),New York Rangers,Vegas Golden Knights
1603971574,Under,55,4724185457,2.66,0.5,Mark Stone (Points),New York Rangers,Vegas Golden Knights
1603971561,Over,54,4724083285,2.5,0.5,Reilly Smith (Points),New York Rangers,Vegas Golden Knights
1603971562,Under,55,4724083286,1.555,0.5,Reilly Smith (Points),New York Rangers,Vegas Golden Knights
1603971390,Over,58,4724087785,1.793,0.5,Mikael Granlund (Points),Dallas Stars,Columbus Blue Jackets
