id,name,rot_num,line_id,price,handicap,selection,home_team,away_team
1605931478,Over,24,4815153153,4.94,0.5,Alex Newhook (Goals),Vancouver Canucks,Montreal Canadiens
1605931479,Under,25,4815153154,1.12,0.5,Alex Newhook (Goals),Vancouver Canucks,Montreal Canadiens
1605931466,Over,24,4815153138,2.63,0.5,Cole Caufield (Goals),Vancouver Canucks,Montreal Canadiens
1605931467,Under,25,4815153139,1.434,0.5,Cole Caufield (Goals),Vancouver Canucks,Montreal Canadiens
1605931382,Over,24,4815153082,3.35,0.5,Conor Garland (Goals),Vancouver Canucks,Montreal Canadiens
1605931383,Under,25,4815153083,1.268,0.5,Conor Garland (Goals),Vancouver Canucks,Montreal Canadiens
1605931370,Over,24,4815153074,3.7,0.5,Jake DeBrusk (Goals),Vancouver Canucks,Montreal Canadiens
1605931371,Under,25,4815153075,1.22,0.5,Jake DeBrusk (Goals),Vancouver Canucks,Montreal Canadiens
1605931352,Over,24,4815153254,4.44,0.5,Brendan Gallagher (Goals),Vancouver Canucks,Montreal Canadiens
1605931353,Under,25,4815153255,1.151,0.5,Brendan Gallagher (Goals),Vancouver Canucks,Montreal Canadiens
1605932096,Under,27,4814282385,1.233,0.5,Pierre-Luc Dubois (Goals),Anaheim Ducks,Washington Capitals
1605932095,Over,26,4814282384,3.59,0.5,Pierre-Luc Dubois (Goals),Anaheim Ducks,Washington Capitals
1605932065,Over,26,4814660214,4.93,0.5,Anthony Beauvillier (Goals),Anaheim Ducks,Washington Capitals
1605932066,Under,27,4814660215,1.12,0.5,Anthony Beauvillier (Goals),Anaheim Ducks,Washington Capitals
1605932071,Over,26,4814282185,3.47,0.5,Dylan Strome (Goals),Anaheim Ducks,Washington Capitals
1605932072,Under,27,4814282186,1.25,0.5,Dylan Strome (Goals),Anaheim Ducks,Washington Capitals
1605932188,Over,26,4814282720,4.58,0.5,Leo Carlsson (Goals),Anaheim Ducks,Washington Capitals
1605932189,Under,27,4814282721,1.141,0.5,Leo Carlsson (Goals),Anaheim Ducks,Washington Capitals
1605932056,Over,26,4814733544,3.26,0.5,Frank Vatrano (Goals),Anaheim Ducks,Washington Capitals
1605932057,Under,27,4814733545,1.283,0.5,Frank Vatrano (Goals),Anaheim Ducks,Washington Capitals
1605932170,Over,26,4814282672,4.66,0.5,Cutter Gauthier (Goals),Anaheim Ducks,Washington Capitals
1605932171,Under,27,4814282673,1.136,0.5,Cutter Gauthier (Goals),Anaheim Ducks,Washington Capitals
1605932044,Over,26,4814282052,3.04,0.5,Tom Wilson (Goals),Anaheim Ducks,Washington Capitals
1605932045,Under,27,4814282053,1.326,0.5,Tom Wilson (Goals),Anaheim Ducks,Washington Capitals
1605932158,Over,26,4814660232,3.78,0.5,Mason McTavish (Goals),Anaheim Ducks,Washington Capitals
1605932159,Under,27,4814660233,1.21,0.5,Mason McTavish (Goals),Anaheim Ducks,Washington Capitals
1605932032,Over,26,4814282012,4.59,0.5,Ryan Strome (Goals),Anaheim Ducks,Washington Capitals
1605932033,Under,27,4814282013,1.14,0.5,Ryan Strome (Goals),Anaheim Ducks,Washington Capitals
1605932014,Over,26,4814660198,4.35,0.5,Alex Killorn (Goals),Anaheim Ducks,Washington Capitals
1605932015,Under,27,4814660199,1.157,0.5,Alex Killorn (Goals),Anaheim Ducks,Washington Capitals
1605932143,Over,26,4814282594,4.24,0.5,Trevor Zegras (Goals),Anaheim Ducks,Washington Capitals
1605932144,Under,27,4814282595,1.166,0.5,Trevor Zegras (Goals),Anaheim Ducks,Washington Capitals
1605932002,Over,26,4815188512,2.14,0.5,Alex Ovechkin (Goals),Anaheim Ducks,Washington Capitals
1605932003,Under,27,4815188513,1.74,0.5,Alex Ovechkin (Goals),Anaheim Ducks,Washington Capitals
1605932131,Over,26,4814282523,3.47,0.5,Connor McMichael (Goals),Anaheim Ducks,Washington Capitals
1605932132,Under,27,4814282524,1.25,0.5,Connor McMichael (Goals),Anaheim Ducks,Washington Capitals
1605932119,Over,26,4814282485,3.91,0.5,Aliaksei Protas (Goals),Anaheim Ducks,Washington Capitals
1605932120,Under,27,4814282486,1.196,0.5,Aliaksei Protas (Goals),Anaheim Ducks,Washington Capitals
1605932107,Over,26,4814282416,3.94,0.5,Troy Terry (Goals),Anaheim Ducks,Washington Capitals
1605932108,Under,27,4814282417,1.193,0.5,Troy Terry (Goals),Anaheim Ducks,Washington Capitals
1605931517,Over,30,4814275796,3.24,0.5,Ryan O'Reilly (Goals),San Jose Sharks,Nashville Predators
1605931518,Under,31,4814275797,1.287,0.5,Ryan O'Reilly (Goals),San Jose Sharks,Nashville Predators
1605931505,Over,30,4814275764,2.85,0.5,Steven Stamkos (Goals),San Jose Sharks,Nashville Predators
1605931506,Under,31,4814275765,1.434,0.5,Steven Stamkos (Goals),San Jose Sharks,Nashville Predators
1605931799,Over,28,4815230649,3.4,0.5,Andrei Kuzmenko (Goals),Los Angeles Kings,New York Islanders
1605931800,Under,29,4815230650,1.277,0.5,Andrei Kuzmenko (Goals),Los Angeles Kings,New York Islanders
1605931790,Over,28,4814276638,3.61,0.5,Alex Laferriere (Goals),Los Angeles Kings,New York Islanders
1605931791,Under,29,4814276639,1.231,0.5,Alex Laferriere (Goals),Los Angeles Kings,New York Islanders
1605931781,Over,28,4814276614,3.76,0.5,Quinton Byfield (Goals),Los Angeles Kings,New York Islanders
1605931782,Under,29,4814276615,1.213,0.5,Quinton Byfield (Goals),Los Angeles Kings,New York Islanders
1605931697,Over,28,4814276370,4.28,0.5,Anthony Duclair (Goals),Los Angeles Kings,New York Islanders
1605931698,Under,29,4814276371,1.162,0.5,Anthony Duclair (Goals),Los Angeles Kings,New York Islanders
1605931703,Over,28,4814747064,2.92,0.5,Bo Horvat (Goals),Los Angeles Kings,New York Islanders
1605931704,Under,29,4814747065,1.352,0.5,Bo Horvat (Goals),Los Angeles Kings,New York Islanders
1605931688,Over,28,4814660282,4.62,0.5,Phillip Danault (Goals),Los Angeles Kings,New York Islanders
